transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,year,month,sale_hour,gains
1730,14-08-2023,19:17:00,116,Female,36,Clothing,2,25,10.75,50,2023,8,19,Profit
1798,18-07-2023,20:26:00,96,Male,61,Clothing,1,50,20,50,2023,7,20,Profit
13,08-02-2023,17:43:00,106,Male,22,Electronics,3,500,245,1500,2023,2,17,Profit
35,29-10-2022,17:30:00,122,Female,58,Beauty,3,300,126,900,2022,10,17,Profit
140,07-07-2022,20:20:00,61,Male,38,Electronics,1,30,14.4,30,2022,7,20,Profit
206,02-09-2022,18:18:00,31,Male,61,Clothing,1,25,11.75,25,2022,9,18,Profit
261,06-02-2022,17:48:00,16,Male,21,Clothing,2,25,8.25,50,2022,2,17,Profit
279,10-08-2023,17:29:00,38,Male,50,Clothing,1,500,210,500,2023,8,17,Profit
308,31-03-2022,19:12:00,130,Female,34,Beauty,4,300,126,1200,2022,3,19,Profit
418,01-04-2022,18:05:00,95,Female,60,Electronics,2,500,155,1000,2022,4,18,Profit
1013,16-07-2022,19:38:00,111,Male,22,Electronics,3,500,200,1500,2022,7,19,Profit
1035,26-04-2023,21:56:00,52,Female,58,Beauty,3,300,105,900,2023,4,21,Profit
1140,22-05-2022,19:26:00,154,Male,38,Electronics,1,30,15.9,30,2022,5,19,Profit
1206,14-05-2023,19:45:00,68,Male,61,Clothing,1,25,8.5,25,2023,5,19,Profit
1261,27-09-2022,21:19:00,116,Male,21,Clothing,2,25,6.25,50,2022,9,21,Profit
1279,21-04-2022,22:55:00,116,Male,50,Clothing,1,500,170,500,2022,4,22,Profit
1308,19-06-2023,22:39:00,91,Female,34,Beauty,4,300,150,1200,2023,6,22,Profit
1418,17-09-2022,18:19:00,68,Female,60,Electronics,2,500,215,1000,2022,9,18,Profit
612,23-02-2022,19:06:00,77,Female,61,Electronics,1,500,235,500,2022,2,19,Profit
875,30-11-2023,21:47:00,134,Female,51,Electronics,4,500,135,2000,2023,11,21,Profit
1612,18-12-2022,21:14:00,140,Female,61,Electronics,1,500,230,500,2022,12,21,Profit
1875,03-06-2022,22:42:00,141,Female,51,Electronics,4,500,165,2000,2022,6,22,Profit
430,23-05-2023,18:36:00,100,Female,43,Electronics,3,300,153,900,2023,5,18,Profit
633,06-07-2023,22:20:00,35,Male,39,Beauty,4,30,12.3,120,2023,7,22,Profit
1430,31-10-2023,18:25:00,22,Female,43,Electronics,3,300,132,900,2023,10,18,Profit
1633,31-12-2022,18:18:00,152,Male,39,Beauty,4,30,11.4,120,2022,12,18,Profit
125,28-09-2022,18:48:00,137,Male,48,Clothing,2,50,19,100,2022,9,18,Profit
716,13-08-2023,19:51:00,137,Female,60,Clothing,4,300,108,1200,2023,8,19,Profit
790,13-04-2023,20:47:00,29,Male,62,Clothing,1,25,9.25,25,2023,4,20,Profit
960,29-03-2023,19:01:00,134,Male,59,Clothing,2,30,14.4,60,2023,3,19,Profit
1125,12-11-2023,17:51:00,79,Male,48,Clothing,2,50,21.5,100,2023,11,17,Profit
1716,12-02-2022,19:16:00,39,Female,60,Clothing,4,300,87,1200,2022,2,19,Profit
1790,14-05-2023,20:52:00,147,Male,62,Clothing,1,25,7.5,25,2023,5,20,Profit
1960,29-06-2022,22:04:00,67,Male,59,Clothing,2,30,13.2,60,2022,6,22,Profit
259,11-03-2023,20:26:00,93,Female,45,Clothing,4,50,22.5,200,2023,3,20,Profit
443,19-09-2023,20:25:00,98,Male,29,Clothing,2,300,114,600,2023,9,20,Profit
529,29-11-2022,17:43:00,46,Female,35,Clothing,3,50,20.5,150,2022,11,17,Profit
563,21-12-2022,18:40:00,150,Male,20,Clothing,2,30,16.2,60,2022,12,18,Profit
1259,03-11-2022,17:31:00,105,Female,45,Clothing,4,50,21,200,2022,11,17,Profit
1443,18-06-2022,19:37:00,81,Male,29,Clothing,2,300,147,600,2022,6,19,Profit
1529,17-09-2022,22:38:00,105,Female,35,Clothing,3,50,17,150,2022,9,22,Profit
1563,13-10-2022,17:44:00,22,Male,20,Clothing,2,30,15.3,60,2022,10,17,Profit
801,01-12-2022,17:14:00,153,Male,21,Clothing,4,50,19,200,2022,12,17,Profit
1801,10-07-2022,22:01:00,148,Male,21,Clothing,4,50,13.5,200,2022,7,22,Profit
160,20-07-2022,17:08:00,127,Female,43,Clothing,2,50,26.5,100,2022,7,17,Profit
508,05-07-2023,22:52:00,32,Male,58,Beauty,2,300,123,600,2023,7,22,Profit
807,26-01-2023,19:49:00,91,Female,50,Electronics,4,50,15.5,200,2023,1,19,Profit
1160,20-08-2023,19:20:00,105,Female,43,Clothing,2,50,14,100,2023,8,19,Profit
1508,08-04-2022,20:32:00,90,Male,58,Beauty,2,300,81,600,2022,4,20,Profit
1807,04-08-2022,22:15:00,19,Female,50,Electronics,4,50,22,200,2022,8,22,Profit
511,23-12-2023,18:19:00,146,Male,45,Beauty,2,50,24.5,100,2023,12,18,Profit
521,28-10-2023,19:56:00,133,Female,47,Clothing,4,30,8.7,120,2023,10,19,Profit
695,03-04-2022,22:12:00,52,Female,22,Electronics,3,50,21,150,2022,4,22,Profit
816,27-09-2023,19:29:00,133,Male,47,Beauty,2,500,240,1000,2023,9,19,Profit
1511,09-04-2022,21:36:00,45,Male,45,Beauty,2,50,13.5,100,2022,4,21,Profit
1521,23-07-2023,19:08:00,30,Female,47,Clothing,4,30,12.9,120,2023,7,19,Profit
1695,21-09-2023,20:51:00,85,Female,22,Electronics,3,50,23,150,2023,9,20,Profit
1816,17-06-2022,22:30:00,52,Male,47,Beauty,2,500,245,1000,2022,6,22,Profit
217,02-05-2022,17:01:00,17,Female,35,Electronics,4,50,26.5,200,2022,5,17,Profit
384,10-04-2022,19:53:00,127,Male,55,Clothing,1,500,145,500,2022,4,19,Profit
1217,16-10-2023,19:28:00,70,Female,35,Electronics,4,50,18,200,2023,10,19,Profit
1384,17-12-2023,20:23:00,106,Male,55,Clothing,1,500,260,500,2023,12,20,Profit
648,23-02-2023,18:13:00,41,Male,53,Beauty,4,300,138,1200,2023,2,18,Profit
926,06-10-2023,22:53:00,53,Male,22,Electronics,1,30,15.6,30,2023,10,22,Profit
1648,10-07-2023,17:18:00,16,Male,53,Beauty,4,300,87,1200,2023,7,17,Profit
1926,07-08-2023,20:22:00,74,Male,22,Electronics,1,30,9.6,30,2023,8,20,Profit
285,01-12-2023,18:14:00,107,Female,31,Electronics,1,25,13.5,25,2023,12,18,Profit
427,16-11-2023,21:26:00,120,Male,25,Electronics,1,25,11.75,25,2023,11,21,Profit
569,29-04-2022,20:49:00,132,Male,52,Electronics,4,50,19,200,2022,4,20,Profit
570,09-06-2022,22:53:00,91,Male,49,Clothing,1,500,185,500,2022,6,22,Profit
630,21-03-2023,17:29:00,94,Male,42,Clothing,2,50,25.5,100,2023,3,17,Profit
957,19-06-2023,19:00:00,105,Female,60,Electronics,4,30,9.3,120,2023,6,19,Profit
1285,01-06-2023,21:55:00,130,Female,31,Electronics,1,25,12.25,25,2023,6,21,Profit
1427,15-07-2023,18:36:00,92,Male,25,Electronics,1,25,11.5,25,2023,7,18,Profit
1569,30-11-2023,21:07:00,35,Male,52,Electronics,4,50,18,200,2023,11,21,Profit
1570,15-06-2023,22:32:00,109,Male,49,Clothing,1,500,170,500,2023,6,22,Profit
1630,22-05-2022,17:22:00,95,Male,42,Clothing,2,50,16,100,2022,5,17,Profit
1957,25-10-2022,19:00:00,75,Female,60,Electronics,4,30,14.7,120,2022,10,19,Profit
635,04-12-2022,21:03:00,89,Female,63,Electronics,3,300,129,900,2022,12,21,Profit
1635,17-04-2023,18:08:00,36,Female,63,Electronics,3,300,159,900,2023,4,18,Profit
29,08-03-2022,20:10:00,31,Female,42,Electronics,1,30,13.5,30,2022,3,20,Profit
277,03-07-2023,22:10:00,139,Male,36,Clothing,4,25,12.25,100,2023,7,22,Profit
859,20-09-2022,21:52:00,46,Female,56,Electronics,3,500,190,1500,2022,9,21,Profit
1029,18-07-2023,19:23:00,117,Female,42,Electronics,1,30,12.3,30,2023,7,19,Profit
1277,17-10-2023,21:20:00,80,Male,36,Clothing,4,25,12.75,100,2023,10,21,Profit
1859,14-09-2022,20:58:00,32,Female,56,Electronics,3,500,205,1500,2022,9,20,Profit
638,10-01-2023,19:52:00,154,Male,46,Electronics,1,500,190,500,2023,1,19,Profit
823,03-12-2023,17:42:00,66,Female,56,Electronics,2,50,25,100,2023,12,17,Profit
956,24-04-2023,21:50:00,140,Male,30,Clothing,3,500,135,1500,2023,4,21,Profit
981,05-02-2022,21:08:00,5,Female,30,Electronics,2,30,12.9,60,2022,2,21,Profit
1638,13-08-2022,18:26:00,37,Male,46,Electronics,1,500,155,500,2022,8,18,Profit
1823,08-11-2022,22:28:00,58,Female,56,Electronics,2,50,26.5,100,2022,11,22,Profit
1956,01-06-2023,20:40:00,62,Male,30,Clothing,3,500,170,1500,2023,6,20,Profit
1981,05-06-2022,22:50:00,19,Female,30,Electronics,2,30,11.7,60,2022,6,22,Profit
219,16-09-2023,22:34:00,79,Female,53,Electronics,3,30,10.2,90,2023,9,22,Profit
1219,02-11-2022,21:47:00,149,Female,53,Electronics,3,30,11.1,90,2022,11,21,Profit
73,14-01-2022,21:47:00,42,Male,29,Electronics,3,30,9,90,2022,1,21,Profit
162,11-04-2023,19:37:00,118,Male,39,Clothing,2,30,9,60,2023,4,19,Profit
306,04-01-2022,22:05:00,148,Male,54,Electronics,1,50,26.5,50,2022,1,22,Profit
725,21-09-2023,20:32:00,2,Male,61,Electronics,1,300,153,300,2023,9,20,Profit
880,26-09-2023,20:13:00,63,Male,22,Beauty,2,500,175,1000,2023,9,20,Profit
992,15-10-2023,19:34:00,134,Female,57,Electronics,2,30,7.8,60,2023,10,19,Profit
1073,21-02-2022,18:16:00,82,Male,29,Electronics,3,30,15.3,90,2022,2,18,Profit
1162,13-07-2022,17:08:00,101,Male,39,Clothing,2,30,12.6,60,2022,7,17,Profit
1306,11-11-2023,20:57:00,122,Male,54,Electronics,1,50,18.5,50,2023,11,20,Profit
1725,16-05-2022,21:02:00,109,Male,61,Electronics,1,300,105,300,2022,5,21,Profit
1880,14-06-2023,20:03:00,37,Male,22,Beauty,2,500,175,1000,2023,6,20,Profit
1992,19-05-2023,21:35:00,70,Female,57,Electronics,2,30,8.7,60,2023,5,21,Profit
597,01-11-2022,19:29:00,84,Male,22,Beauty,4,300,111,1200,2022,11,19,Profit
622,16-10-2022,22:00:00,155,Female,49,Beauty,3,25,6.25,75,2022,10,22,Profit
1597,28-08-2023,18:21:00,32,Male,22,Beauty,4,300,78,1200,2023,8,18,Profit
1622,22-04-2023,21:28:00,54,Female,49,Beauty,3,25,11.75,75,2023,4,21,Profit
116,22-06-2023,20:04:00,58,Female,23,Clothing,1,30,15,30,2023,6,20,Profit
364,07-06-2022,19:06:00,98,Female,19,Beauty,1,500,200,500,2022,6,19,Profit
368,31-01-2023,21:11:00,90,Female,56,Clothing,4,300,132,1200,2023,1,21,Profit
1116,15-08-2022,22:26:00,145,Female,23,Clothing,1,30,12.3,30,2022,8,22,Profit
1364,23-09-2023,17:04:00,72,Female,19,Beauty,1,500,250,500,2023,9,17,Profit
1368,08-03-2022,21:29:00,145,Female,56,Clothing,4,300,132,1200,2022,3,21,Profit
50,29-03-2022,18:51:00,71,Female,27,Beauty,3,25,10.5,75,2022,3,18,Profit
479,03-11-2022,21:35:00,90,Male,52,Electronics,4,300,105,1200,2022,11,21,Profit
804,11-12-2023,17:12:00,99,Male,42,Electronics,1,30,10.8,30,2023,12,17,Profit
1050,10-12-2022,20:15:00,24,Female,27,Beauty,3,25,11.25,75,2022,12,20,Profit
1479,31-05-2022,22:24:00,108,Male,52,Electronics,4,300,162,1200,2022,5,22,Profit
1804,10-01-2023,22:46:00,74,Male,42,Electronics,1,30,14.7,30,2023,1,22,Profit
92,21-03-2022,19:41:00,10,Female,51,Electronics,4,30,8.7,120,2022,3,19,Profit
282,05-10-2023,17:39:00,10,Female,64,Electronics,4,50,56,200,2023,10,17,Profit
718,02-11-2023,20:25:00,154,Female,59,Beauty,3,25,25,75,2023,11,20,Profit
1092,03-05-2022,20:15:00,58,Female,51,Electronics,4,30,31.5,120,2022,5,20,Profit
1282,20-02-2023,20:05:00,23,Female,64,Electronics,4,50,48.5,200,2023,2,20,Profit
1718,25-10-2023,19:03:00,20,Female,59,Beauty,3,25,25.5,75,2023,10,19,Profit
617,06-08-2022,19:12:00,30,Male,34,Electronics,1,30,28.5,30,2022,8,19,Profit
624,05-02-2022,19:08:00,48,Female,34,Beauty,3,300,342,900,2022,2,19,Profit
825,08-01-2022,17:27:00,51,Female,46,Beauty,1,25,27.25,25,2022,1,17,Loss
1617,01-05-2022,17:09:00,77,Male,34,Electronics,1,30,35.1,30,2022,5,17,Loss
1624,18-11-2022,20:48:00,121,Female,34,Beauty,3,300,363,900,2022,11,20,Profit
1825,30-08-2023,18:34:00,105,Female,46,Beauty,1,25,27,25,2023,8,18,Loss
568,11-08-2023,20:03:00,32,Female,51,Electronics,1,300,372,300,2023,8,20,Loss
671,23-09-2023,19:51:00,2,Male,62,Electronics,3,50,61.5,150,2023,9,19,Profit
756,17-07-2023,20:33:00,4,Female,62,Electronics,4,300,333,1200,2023,7,20,Profit
815,05-04-2023,21:15:00,139,Female,51,Clothing,3,25,23.75,75,2023,4,21,Profit
1568,09-10-2022,22:34:00,51,Female,51,Electronics,1,300,336,300,2022,10,22,Loss
1671,28-02-2023,20:55:00,47,Male,62,Electronics,3,50,62.5,150,2023,2,20,Profit
1756,12-05-2022,22:16:00,119,Female,62,Electronics,4,300,297,1200,2022,5,22,Profit
1815,24-05-2023,22:19:00,6,Female,51,Clothing,3,25,30.5,75,2023,5,22,Profit
146,10-11-2022,22:01:00,74,Male,38,Clothing,4,50,49,200,2022,11,22,Profit
263,04-05-2022,21:48:00,133,Male,23,Beauty,2,30,34.8,60,2022,5,21,Profit
704,11-09-2023,22:40:00,141,Female,62,Clothing,3,30,34.8,90,2023,9,22,Profit
1146,09-10-2023,21:11:00,52,Male,38,Clothing,4,50,60,200,2023,10,21,Profit
1263,07-09-2022,20:49:00,47,Male,23,Beauty,2,30,35.4,60,2022,9,20,Profit
1704,16-09-2022,20:07:00,155,Female,62,Clothing,3,30,30.3,90,2022,9,20,Profit
476,12-12-2023,18:31:00,131,Female,27,Clothing,4,500,570,2000,2023,12,18,Profit
733,25-10-2022,21:07:00,143,Male,34,Beauty,1,30,28.5,30,2022,10,21,Profit
924,17-09-2022,22:18:00,151,Male,55,Beauty,2,50,55,100,2022,9,22,Profit
984,20-11-2023,19:29:00,83,Male,56,Clothing,1,500,480,500,2023,11,19,Profit
1476,11-11-2022,22:27:00,130,Female,27,Clothing,4,500,555,2000,2022,11,22,Profit
1733,03-09-2023,20:52:00,146,Male,34,Beauty,1,30,36.6,30,2023,9,20,Loss
1924,28-11-2022,22:25:00,107,Male,55,Beauty,2,50,54.5,100,2022,11,22,Profit
1984,09-09-2023,20:10:00,126,Male,56,Clothing,1,500,530,500,2023,9,20,Loss
251,15-09-2022,21:00:00,141,Female,57,Beauty,4,50,62.5,200,2022,9,21,Profit
253,30-09-2022,21:26:00,66,Female,53,Clothing,4,500,525,2000,2022,9,21,Profit
574,17-09-2023,20:12:00,24,Female,63,Electronics,2,25,24.75,50,2023,9,20,Profit
751,08-11-2023,19:58:00,115,Female,42,Clothing,2,25,24.75,50,2023,11,19,Profit
871,02-11-2023,23:00:00,57,Male,62,Beauty,2,30,33.9,60,2023,11,23,Profit
1251,11-09-2022,21:08:00,137,Female,57,Beauty,4,50,57.5,200,2022,9,21,Profit
1253,03-12-2023,19:58:00,108,Female,53,Clothing,4,500,605,2000,2023,12,19,Profit
1574,26-10-2022,21:51:00,150,Female,63,Electronics,2,25,24.75,50,2022,10,21,Profit
1751,27-12-2023,22:09:00,99,Female,42,Clothing,2,25,30.25,50,2023,12,22,Profit
1871,26-09-2022,18:39:00,41,Male,62,Beauty,2,30,30.6,60,2022,9,18,Profit
200,09-10-2022,22:29:00,130,Male,27,Beauty,3,50,60,150,2022,10,22,Profit
594,07-09-2023,21:49:00,72,Female,19,Electronics,2,300,291,600,2023,9,21,Profit
637,02-12-2022,18:54:00,21,Male,43,Clothing,2,300,321,600,2022,12,18,Profit
855,21-11-2022,19:43:00,13,Male,54,Beauty,1,25,25.75,25,2022,11,19,Loss
1200,18-10-2023,19:04:00,20,Male,27,Beauty,3,50,54.5,150,2023,10,19,Profit
1594,01-10-2023,19:02:00,31,Female,19,Electronics,2,300,345,600,2023,10,19,Profit
1637,25-10-2022,20:50:00,97,Male,43,Clothing,2,300,297,600,2022,10,20,Profit
1855,27-12-2023,21:15:00,44,Male,54,Beauty,1,25,31.25,25,2023,12,21,Loss
325,16-09-2023,22:02:00,6,Female,52,Electronics,2,25,31.25,50,2023,9,22,Profit
682,23-10-2023,20:51:00,60,Male,46,Beauty,4,300,354,1200,2023,10,20,Profit
931,07-10-2023,21:34:00,48,Male,30,Beauty,4,30,29.1,120,2023,10,21,Profit
1325,11-10-2022,19:47:00,18,Female,52,Electronics,2,25,26.75,50,2022,10,19,Profit
1682,30-12-2022,19:30:00,71,Male,46,Beauty,4,300,315,1200,2022,12,19,Profit
1931,01-12-2022,19:15:00,61,Male,30,Beauty,4,30,34.2,120,2022,12,19,Profit
925,20-12-2022,17:12:00,54,Male,25,Electronics,1,300,315,300,2022,12,17,Loss
1925,21-12-2023,17:05:00,81,Male,25,Electronics,1,300,366,300,2023,12,17,Loss
297,12-09-2022,21:09:00,70,Female,40,Electronics,2,500,595,1000,2022,9,21,Profit
1297,20-10-2023,22:32:00,21,Female,40,Electronics,2,500,535,1000,2023,10,22,Profit
814,01-10-2022,20:33:00,96,Female,59,Clothing,1,500,540,500,2022,10,20,Loss
894,22-09-2022,22:53:00,111,Male,52,Electronics,1,30,30.6,30,2022,9,22,Loss
1814,07-09-2022,17:53:00,43,Female,59,Clothing,1,500,620,500,2022,9,17,Loss
1894,29-12-2023,18:11:00,92,Male,52,Electronics,1,30,30,30,2023,12,18,Loss
194,11-10-2023,19:27:00,116,Male,55,Clothing,4,50,51.5,200,2023,10,19,Profit
245,01-12-2023,21:41:00,75,Male,47,Clothing,3,30,36,90,2023,12,21,Profit
296,31-12-2022,22:44:00,73,Female,22,Clothing,4,300,369,1200,2022,12,22,Profit
644,13-10-2022,21:49:00,107,Male,23,Beauty,3,25,29,75,2022,10,21,Profit
696,09-10-2023,18:05:00,24,Female,50,Clothing,4,50,48.5,200,2023,10,18,Profit
1194,09-10-2023,22:06:00,130,Male,55,Clothing,4,50,61.5,200,2023,10,22,Profit
1245,25-10-2022,20:47:00,129,Male,47,Clothing,3,30,36,90,2022,10,20,Profit
1296,26-11-2022,20:42:00,45,Female,22,Clothing,4,300,342,1200,2022,11,20,Profit
1644,11-09-2022,19:32:00,124,Male,23,Beauty,3,25,28.75,75,2022,9,19,Profit
1696,21-11-2022,17:59:00,24,Female,50,Clothing,4,50,55,200,2022,11,17,Profit
312,31-10-2022,18:08:00,18,Male,41,Clothing,4,30,28.5,120,2022,10,18,Profit
692,30-09-2022,19:48:00,110,Female,64,Clothing,2,50,49.5,100,2022,9,19,Profit
835,30-09-2022,23:00:00,49,Male,37,Clothing,4,50,60,200,2022,9,23,Profit
1312,03-12-2022,17:28:00,73,Male,41,Clothing,4,30,29.1,120,2022,12,17,Profit
1692,11-10-2023,19:50:00,103,Female,64,Clothing,2,50,59.5,100,2023,10,19,Profit
1835,18-09-2022,20:58:00,98,Male,37,Clothing,4,50,49.5,200,2022,9,20,Profit
183,01-09-2022,19:22:00,28,Female,43,Beauty,3,300,375,900,2022,9,19,Profit
413,28-11-2023,21:52:00,60,Female,44,Beauty,3,25,25.5,75,2023,11,21,Profit
799,01-10-2023,19:44:00,86,Male,56,Electronics,2,50,60,100,2023,10,19,Profit
851,30-11-2023,17:23:00,30,Male,32,Electronics,2,25,27.75,50,2023,11,17,Profit
1183,28-12-2022,17:10:00,54,Female,43,Beauty,3,300,342,900,2022,12,17,Profit
1413,12-11-2023,19:33:00,104,Female,44,Beauty,3,25,30.75,75,2023,11,19,Profit
1799,01-10-2023,19:09:00,132,Male,56,Electronics,2,50,51,100,2023,10,19,Profit
1851,10-09-2022,21:36:00,87,Male,32,Electronics,2,25,25,50,2022,9,21,Profit
858,08-09-2023,18:48:00,85,Male,23,Electronics,2,50,50.5,100,2023,9,18,Profit
919,28-10-2023,21:13:00,82,Female,22,Beauty,2,25,27.75,50,2023,10,21,Profit
935,10-09-2022,21:16:00,2,Female,34,Beauty,1,50,55.5,50,2022,9,21,Loss
1858,14-09-2023,20:47:00,49,Male,23,Electronics,2,50,52,100,2023,9,20,Profit
1919,25-10-2022,17:54:00,78,Female,22,Beauty,2,25,26.5,50,2022,10,17,Profit
1935,16-12-2022,22:40:00,96,Female,34,Beauty,1,50,47.5,50,2022,12,22,Profit
132,22-11-2023,20:34:00,86,Male,42,Electronics,4,50,62,200,2023,11,20,Profit
1132,07-11-2023,17:27:00,14,Male,42,Electronics,4,50,59,200,2023,11,17,Profit
604,16-09-2022,19:34:00,139,Female,29,Electronics,4,50,50.5,200,2022,9,19,Profit
832,13-11-2022,17:25:00,106,Male,47,Beauty,4,500,600,2000,2022,11,17,Profit
1604,29-12-2022,18:43:00,2,Female,29,Electronics,4,50,56,200,2022,12,18,Profit
1832,10-11-2023,21:17:00,57,Male,47,Beauty,4,500,480,2000,2023,11,21,Profit
113,08-10-2022,19:14:00,72,Female,41,Electronics,2,25,26.25,50,2022,10,19,Profit
1113,08-12-2023,17:41:00,141,Female,41,Electronics,2,25,27.75,50,2023,12,17,Profit
165,24-09-2022,19:01:00,75,Female,60,Clothing,4,300,318,1200,2022,9,19,Profit
1165,01-12-2023,17:04:00,29,Female,60,Clothing,4,300,291,1200,2023,12,17,Profit
326,23-11-2023,19:51:00,108,Female,18,Clothing,3,25,24.25,75,2023,11,19,Profit
1326,01-09-2023,22:35:00,66,Female,18,Clothing,3,25,28.75,75,2023,9,22,Profit
19,26-11-2023,19:39:00,30,Female,62,Clothing,2,25,28.5,50,2023,11,19,Profit
412,04-09-2022,19:36:00,30,Female,19,Electronics,4,500,570,2000,2022,9,19,Profit
632,25-10-2023,20:13:00,78,Female,26,Electronics,4,25,24.75,100,2023,10,20,Profit
1019,14-12-2023,21:22:00,56,Female,62,Clothing,2,25,25.75,50,2023,12,21,Profit
1412,13-10-2022,19:59:00,75,Female,19,Electronics,4,500,615,2000,2022,10,19,Profit
1632,19-10-2022,18:16:00,29,Female,26,Electronics,4,25,24.75,100,2022,10,18,Profit
167,21-09-2023,20:58:00,73,Female,43,Clothing,3,50,49,150,2023,9,20,Profit
172,21-10-2022,18:09:00,52,Male,32,Beauty,2,25,28,50,2022,10,18,Profit
375,22-09-2023,17:32:00,25,Male,32,Clothing,1,50,52,50,2023,9,17,Loss
538,22-12-2023,18:20:00,102,Male,18,Clothing,3,50,56.5,150,2023,12,18,Profit
794,02-11-2022,21:47:00,145,Female,60,Beauty,1,300,315,300,2022,11,21,Loss
1167,29-09-2023,21:21:00,9,Female,43,Clothing,3,50,54,150,2023,9,21,Profit
1172,19-10-2022,21:12:00,150,Male,32,Beauty,2,25,28.5,50,2022,10,21,Profit
1375,01-10-2022,17:50:00,79,Male,32,Clothing,1,50,59,50,2022,10,17,Loss
1538,12-09-2022,20:57:00,21,Male,18,Clothing,3,50,53.5,150,2022,9,20,Profit
1794,22-12-2022,19:40:00,26,Female,60,Beauty,1,300,351,300,2022,12,19,Loss
131,29-09-2023,22:32:00,44,Female,21,Beauty,2,300,375,600,2023,9,22,Profit
330,11-10-2022,20:18:00,116,Female,25,Beauty,4,50,55,200,2022,10,20,Profit
494,25-09-2023,20:18:00,140,Female,42,Beauty,4,50,58,200,2023,9,20,Profit
1131,31-12-2022,19:16:00,130,Female,21,Beauty,2,300,336,600,2022,12,19,Profit
1330,24-11-2023,17:49:00,20,Female,25,Beauty,4,50,48,200,2023,11,17,Profit
1494,23-10-2022,19:29:00,74,Female,42,Beauty,4,50,62.5,200,2022,10,19,Profit
513,21-10-2022,18:31:00,85,Male,24,Electronics,4,25,24.5,100,2022,10,18,Profit
573,19-09-2023,22:59:00,78,Male,49,Beauty,2,30,36.3,60,2023,9,22,Profit
1513,01-10-2022,21:47:00,19,Male,24,Electronics,4,25,31,100,2022,10,21,Profit
1573,13-10-2022,21:45:00,148,Male,49,Beauty,2,30,31.2,60,2022,10,21,Profit
241,19-12-2023,20:21:00,108,Female,23,Electronics,3,25,26.75,75,2023,12,20,Profit
579,06-10-2023,17:43:00,41,Female,38,Electronics,1,30,36.6,30,2023,10,17,Loss
1241,10-09-2023,17:28:00,26,Female,23,Electronics,3,25,24.5,75,2023,9,17,Profit
1579,28-09-2023,17:38:00,119,Female,38,Electronics,1,30,28.8,30,2023,9,17,Profit
218,24-11-2022,20:39:00,144,Male,64,Beauty,3,30,33.9,90,2022,11,20,Profit
846,22-12-2023,18:46:00,13,Male,42,Beauty,1,50,59.5,50,2023,12,18,Loss
1218,25-10-2023,22:11:00,30,Male,64,Beauty,3,30,34.2,90,2023,10,22,Profit
1846,16-11-2023,17:51:00,83,Male,42,Beauty,1,50,49.5,50,2023,11,17,Profit
616,31-12-2022,19:18:00,122,Male,41,Clothing,2,50,49.5,100,2022,12,19,Profit
1616,22-09-2022,18:41:00,121,Male,41,Clothing,2,50,59,100,2022,9,18,Profit
523,13-11-2023,19:18:00,110,Female,62,Electronics,1,300,375,300,2023,11,19,Loss
643,05-10-2022,22:26:00,63,Female,28,Electronics,3,30,28.8,90,2022,10,22,Profit
1523,31-12-2023,20:40:00,150,Female,62,Electronics,1,300,330,300,2023,12,20,Loss
1643,17-10-2023,21:47:00,12,Female,28,Electronics,3,30,33.3,90,2023,10,21,Profit
351,11-11-2023,22:16:00,38,Female,56,Clothing,3,30,36.6,90,2023,11,22,Profit
809,14-12-2022,22:51:00,124,Female,62,Beauty,2,50,50,100,2022,12,22,Profit
954,05-09-2023,21:03:00,87,Female,50,Electronics,3,300,321,900,2023,9,21,Profit
1351,02-10-2022,20:58:00,88,Female,56,Clothing,3,30,28.5,90,2022,10,20,Profit
1809,16-10-2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100,2023,10,18,Profit
1954,29-10-2023,17:30:00,93,Female,50,Electronics,3,300,318,900,2023,10,17,Profit
897,12-09-2023,17:53:00,15,Female,64,Electronics,2,50,51.5,100,2023,9,17,Profit
1897,27-10-2023,17:12:00,137,Female,64,Electronics,2,50,62,100,2023,10,17,Profit
147,12-11-2022,20:30:00,101,Male,23,Electronics,1,300,297,300,2022,11,20,Profit
204,10-09-2022,21:04:00,101,Male,39,Beauty,1,25,31.25,25,2022,9,21,Loss
390,07-10-2022,20:53:00,88,Male,39,Electronics,2,50,51,100,2022,10,20,Profit
1147,25-11-2023,22:14:00,35,Male,23,Electronics,1,300,330,300,2023,11,22,Loss
1204,10-12-2023,19:24:00,72,Male,39,Beauty,1,25,27.5,25,2023,12,19,Loss
1390,24-10-2022,22:47:00,117,Male,39,Electronics,2,50,54,100,2022,10,22,Profit
179,07-10-2023,20:42:00,121,Male,31,Electronics,1,300,375,300,2023,10,20,Loss
327,13-09-2023,18:30:00,107,Male,57,Electronics,3,50,56,150,2023,9,18,Profit
626,30-10-2022,21:01:00,65,Female,26,Clothing,4,500,555,2000,2022,10,21,Profit
873,06-12-2023,20:20:00,137,Female,27,Electronics,4,25,29,100,2023,12,20,Profit
1179,12-12-2023,17:28:00,122,Male,31,Electronics,1,300,354,300,2023,12,17,Loss
1327,23-12-2023,21:16:00,118,Male,57,Electronics,3,50,58,150,2023,12,21,Profit
